date,tot_ret,price,
11/26/1985,187.15,200.67,0.001597205
11/27/1985,188.92,202.54,0.009318782
11/29/1985,188.61,202.17,-0.0018268
12/2/1985,187.05,200.46,-0.008458228
12/3/1985,187.45,200.86,0.001995411
12/4/1985,190.62,204.23,0.016777855
12/5/1985,190.33,203.88,-0.001713754
12/6/1985,189.53,202.99,-0.004365313
12/9/1985,190.73,204.25,0.006207202
12/10/1985,190.89,204.39,0.000685435
12/11/1985,192.72,206.31,0.009393806
12/12/1985,193.14,206.73,0.002035771
12/13/1985,196.17,209.94,0.0155275
12/16/1985,198.14,212.02,0.009907593
12/17/1985,196.89,210.65,-0.006461655
12/18/1985,196.14,209.81,-0.003987657
12/19/1985,196.37,210.02,0.001000906
12/20/1985,197.26,210.94,0.004380535
12/23/1985,195.07,208.57,-0.011235422
12/24/1985,193.77,207.14,-0.006856211
12/26/1985,193.81,207.15,4.82765E-05
12/27/1985,196.14,209.61,0.011875453
12/30/1985,197.17,210.68,0.005104718
12/31/1985,197.76,211.28,0.002847921
1/2/1986,196.21,209.59,-0.007998864
1/3/1986,197.45,210.88,0.006154874
1/6/1986,197.26,210.65,-0.001090668
1/7/1986,200.24,213.8,0.014953715
1/8/1986,194.81,207.97,-0.027268475
1/9/1986,193.09,206.11,-0.008943598
1/10/1986,192.98,205.96,-0.000727767
1/13/1986,193.72,206.72,0.003690037
1/14/1986,193.68,206.64,-0.000386997
1/15/1986,195.22,208.26,0.007839721
1/16/1986,196.1,209.17,0.004369538
1/17/1986,195.44,208.43,-0.003537792
1/20/1986,194.62,207.53,-0.004317996
1/21/1986,193.02,205.79,-0.00838433
1/22/1986,190.89,203.49,-0.011176442
1/23/1986,191.63,204.25,0.003734827
1/24/1986,193.71,206.43,0.010673195
1/27/1986,194.63,207.39,0.004650487
1/28/1986,196.93,209.81,0.011668836
1/29/1986,197.41,210.29,0.002287784
1/30/1986,196.54,209.33,-0.004565124
1/31/1986,198.87,211.78,0.011704008
2/3/1986,200.95,213.96,0.010293701
2/4/1986,199.89,212.79,-0.005468312
2/5/1986,200.08,212.96,0.00079891
2/6/1986,200.59,213.47,0.002394816
2/7/1986,201.65,214.56,0.005106104
2/10/1986,203.27,216.24,0.007829978
2/11/1986,203,215.92,-0.001479837
2/12/1986,203.08,215.97,0.000231567
2/13/1986,204.46,217.4,0.00662129
2/14/1986,206.72,219.76,0.010855566
2/18/1986,209.28,222.45,0.012240626
2/19/1986,206.79,219.76,-0.012092605
2/20/1986,209.14,222.22,0.01119403
2/21/1986,211.43,224.62,0.010800108
2/24/1986,211.2,224.34,-0.00124655
2/25/1986,210.72,223.79,-0.002451636
2/26/1986,210.99,224.04,0.001117119
2/27/1986,213.6,226.77,0.012185324
2/28/1986,213.78,226.92,0.000661463
3/3/1986,212.4,225.42,-0.006610259
3/4/1986,211.45,224.38,-0.00461361
3/5/1986,211.44,224.34,-0.000178269
3/6/1986,212.22,225.13,0.003521441
3/7/1986,212.67,225.57,0.001954426
3/10/1986,213.65,226.58,0.004477546
3/11/1986,218.5,231.69,0.022552741
3/12/1986,219.33,232.54,0.003668695
3/13/1986,219.98,233.19,0.002795218
3/14/1986,223.18,236.55,0.014408851
3/17/1986,221.44,234.67,-0.00794758
3/18/1986,222.52,235.78,0.004730046
3/19/1986,222.39,235.6,-0.000763424
3/20/1986,223.31,236.54,0.003989813
3/21/1986,220.32,233.34,-0.013528367
3/24/1986,222.23,235.33,0.008528328
3/25/1986,221.69,234.72,-0.002592105
3/26/1986,224.16,237.3,0.01099182
3/27/1986,225.77,238.97,0.007037505
3/31/1986,225.74,238.9,-0.000292924
4/1/1986,222.21,235.14,-0.015738803
4/2/1986,222.78,235.71,0.002424088
4/3/1986,219.75,232.47,-0.013745704
4/4/1986,216.2,228.69,-0.016260163
4/7/1986,216.18,228.63,-0.000262364
4/8/1986,220.83,233.52,0.021388269
4/9/1986,221.07,233.75,0.000984926
4/10/1986,223.65,236.44,0.011508021
4/11/1986,223.23,235.97,-0.001987819
4/14/1986,224.5,237.28,0.005551553
4/15/1986,224.96,237.73,0.001896494
4/16/1986,229.23,242.22,0.018886973
4/17/1986,230.03,243.03,0.003344067
4/18/1986,229.45,242.38,-0.002674567
4/21/1986,231.71,244.74,0.009736777
4/22/1986,229.54,242.42,-0.009479448
4/23/1986,228.94,241.75,-0.002763798
4/24/1986,229.23,242.02,0.001116856
4/25/1986,229.51,242.29,0.00111561
4/28/1986,230.29,243.08,0.003260556
4/29/1986,227.89,240.51,-0.010572651
4/30/1986,223.19,235.52,-0.020747578
5/1/1986,222.88,235.16,-0.001528533
5/2/1986,222.56,234.79,-0.001573397
5/5/1986,225.38,237.73,0.012521828
5/6/1986,224.94,237.24,-0.002061162
5/7/1986,223.88,236.08,-0.004889563
5/8/1986,224.9,237.13,0.004447645
5/9/1986,225.62,237.85,0.003036309
5/12/1986,225.39,237.58,-0.001135169
5/13/1986,224.32,236.41,-0.004924657
5/14/1986,225.42,237.54,0.004779832
5/15/1986,222.5,234.43,-0.013092532
5/16/1986,220.95,232.76,-0.007123662
5/19/1986,221.4,233.2,0.001890359
5/20/1986,224.19,236.11,0.012478559
5/21/1986,223.59,235.45,-0.002795307
5/22/1986,228.06,240.12,0.01983436
5/23/1986,229.26,241.35,0.005122439
5/27/1986,232.52,244.75,0.014087425
5/28/1986,234.34,246.63,0.007681307
5/29/1986,235.66,247.98,0.005473787
5/30/1986,235.09,247.35,-0.002540527
6/2/1986,232.93,245.04,-0.009338993
6/3/1986,233.41,245.51,0.001918054
6/4/1986,231.94,243.94,-0.006394852
6/5/1986,233.6,245.65,0.00700992
6/6/1986,233.65,245.67,8.14166E-05
6/9/1986,228.25,239.96,-0.023242561
6/10/1986,227.92,239.58,-0.001583597
6/11/1986,229.43,241.13,0.006469655
6/12/1986,229.8,241.49,0.001492971
6/13/1986,233.86,245.73,0.017557663
6/16/1986,234.27,246.13,0.001627803
6/17/1986,232.61,244.35,-0.007231951
6/18/1986,233.25,244.99,0.002619194
6/19/1986,232.4,244.06,-0.003796073
6/20/1986,235.78,247.58,0.014422683
6/23/1986,233.6,245.26,-0.009370708
6/24/1986,235.32,247.03,0.007216831
6/25/1986,237.16,248.93,0.007691374
6/26/1986,237.01,248.74,-0.000763267
6/27/1986,237.86,249.6,0.003457425
6/30/1986,239.07,250.84,0.004967949
7/1/1986,240.25,252.04,0.004783926
7/2/1986,240.91,252.7,0.002618632
7/3/1986,240.07,251.79,-0.003601108
7/7/1986,232.72,244.05,-0.030739902
7/8/1986,230.4,241.59,-0.010079902
7/9/1986,231.6,242.82,0.00509127
7/10/1986,231.82,243.01,0.000782473
7/11/1986,231.09,242.22,-0.003250895
7/14/1986,227.2,238.11,-0.016968046
7/15/1986,222.98,233.66,-0.018688841
7/16/1986,224.3,235.01,0.005777626
7/17/1986,225.34,236.07,0.004510446
7/18/1986,225.64,236.36,0.001228449
7/21/1986,225.55,236.24,-0.0005077
7/22/1986,227.44,238.18,0.008211988
7/23/1986,227.93,238.67,0.002057268
7/24/1986,227.27,237.95,-0.003016718
7/25/1986,229.47,240.22,0.009539819
7/28/1986,225.48,236.01,-0.017525602
7/29/1986,224.11,234.55,-0.006186179
7/30/1986,226.09,236.59,0.008697506
7/31/1986,225.67,236.12,-0.001986559
8/1/1986,224.54,234.91,-0.005124513
8/4/1986,225.6,235.99,0.004597505
8/5/1986,226.63,237.03,0.004406966
8/6/1986,226.48,236.84,-0.000801586
8/7/1986,226.7,237.04,0.000844452
8/8/1986,226.58,236.88,-0.000674992
8/11/1986,230.25,240.68,0.016041878
8/12/1986,232.83,243.34,0.011052019
8/13/1986,235.09,245.67,0.00957508
8/14/1986,235.68,246.25,0.002360891
8/15/1986,236.57,247.15,0.003654822
8/18/1986,236.83,247.38,0.000930609
8/19/1986,236.03,246.51,-0.003516857
8/20/1986,239.18,249.77,0.013224616
8/21/1986,239.12,249.67,-0.000400368
8/22/1986,239.65,250.19,0.002082749
8/25/1986,237.4,247.81,-0.00951277
8/26/1986,242.26,252.84,0.020297809
8/27/1986,242.73,253.3,0.001819332
8/28/1986,242.33,252.84,-0.001816028
8/29/1986,242.45,252.93,0.000355956
9/2/1986,238.25,248.52,-0.017435654
9/3/1986,239.78,250.08,0.006277161
9/4/1986,243.4,253.83,0.014995202
9/5/1986,240.21,250.47,-0.013237206
9/8/1986,238.01,248.14,-0.009302511
9/9/1986,237.59,247.67,-0.001894092
9/10/1986,237.04,247.06,-0.002462955
9/11/1986,225.67,235.18,-0.048085485
9/12/1986,221.37,230.67,-0.019176801
9/15/1986,222.62,231.94,0.005505701
9/16/1986,222.44,231.72,-0.000948521
9/17/1986,222.43,231.68,-0.000172622
9/18/1986,223.06,232.31,0.002719268
9/19/1986,223,232.21,-0.000430459
9/22/1986,225.64,234.93,0.011713535
9/23/1986,226.38,235.67,0.003149874
9/24/1986,227,236.28,0.002588365
9/25/1986,222.75,231.83,-0.018833587
9/26/1986,223.16,232.23,0.001725402
9/29/1986,220.96,229.91,-0.009990096
9/30/1986,222.35,231.32,0.006132835
10/1/1986,224.57,233.6,0.009856476
10/2/1986,224.9,233.92,0.001369863
10/3/1986,224.73,233.71,-0.000897743
10/6/1986,225.79,234.78,0.004578324
10/7/1986,225.46,234.41,-0.001575943
10/8/1986,227.67,236.68,0.009683887
10/9/1986,226.9,235.85,-0.003506845
10/10/1986,226.58,235.48,-0.001568794
10/13/1986,227.02,235.91,0.001826057
10/14/1986,226.53,235.37,-0.002289009
10/15/1986,229.86,238.8,0.0145728
10/16/1986,230.59,239.53,0.003056951
10/17/1986,229.96,238.84,-0.002880641
10/20/1986,227.22,235.97,-0.012016413
10/21/1986,227.16,235.88,-0.000381404
10/22/1986,227.56,236.26,0.001610989
10/23/1986,230.5,239.28,0.012782528
10/24/1986,229.54,238.26,-0.004262788
10/27/1986,230.07,238.77,0.002140519
10/28/1986,230.57,239.26,0.002052184
10/29/1986,232.21,240.94,0.00702165
10/30/1986,234.91,243.71,0.011496638
10/31/1986,235.2,243.98,0.001107874
11/3/1986,237.16,245.8,0.007459628
11/4/1986,237.74,246.2,0.001627339
11/5/1986,238.31,246.58,0.001543461
11/6/1986,237.82,245.87,-0.00287939
11/7/1986,237.92,245.77,-0.000406719
11/10/1986,238.47,246.13,0.001464784
11/11/1986,239.59,247.08,0.003859749
11/12/1986,239.37,246.64,-0.0017808
11/13/1986,236.06,243.02,-0.014677262
11/14/1986,237.69,244.5,0.006090034
11/17/1986,236.64,243.21,-0.005276074
11/18/1986,230.58,236.78,-0.026438058
11/19/1986,231.63,237.66,0.00371653
11/20/1986,236.1,242.05,0.018471766
11/21/1986,240.02,245.86,0.015740549
11/24/1986,241.77,247.45,0.006467095
11/25/1986,242.68,248.17,0.002909679
11/26/1986,243.47,248.77,0.002417698
11/28/1986,244.11,249.22,0.0018089
12/1/1986,243.83,249.05,-0.000682128
12/2/1986,248.57,254,0.019875527
12/3/1986,248.31,253.85,-0.000590551
12/4/1986,247.4,253.04,-0.003190861
12/5/1986,245.46,251.17,-0.007390136
12/8/1986,245.34,251.16,-3.98137E-05
12/9/1986,243.39,249.28,-0.007485268
12/10/1986,244.92,250.96,0.006739409
12/11/1986,242.09,248.17,-0.01111731
12/12/1986,241.18,247.35,-0.003304187
12/15/1986,241.9,248.21,0.003476855
12/16/1986,243.58,250.04,0.007372789
12/17/1986,241.05,247.56,-0.009918413
12/18/1986,240.18,246.78,-0.003150751
12/19/1986,242.94,249.73,0.011953967
12/22/1986,241.88,248.75,-0.003924238
12/23/1986,239.42,246.34,-0.009688442
12/24/1986,239.71,246.75,0.001664366
12/26/1986,239.77,246.92,0.000688956
12/29/1986,237.48,244.67,-0.009112263
12/30/1986,236.11,243.37,-0.005313279
12/31/1986,234.83,242.17,-0.004930764
1/2/1987,239.02,246.45,0.017673535
1/5/1987,244.62,252.19,0.023290728
1/6/1987,245.22,252.78,0.002339506
1/7/1987,247.73,255.33,0.010087823
1/8/1987,249.66,257.29,0.00767634
1/9/1987,251.1,258.73,0.005596797
1/12/1987,252.65,260.3,0.006068102
1/13/1987,252.35,259.95,-0.001344602
1/14/1987,255,262.64,0.010348144
1/15/1987,257.8,265.49,0.010851355
1/16/1987,258.6,266.28,0.00297563
1/19/1987,261.61,269.34,0.011491663
1/20/1987,261.35,269.04,-0.001113834
1/21/1987,260.22,267.84,-0.004460303
1/22/1987,266.16,273.91,0.022662784
1/23/1987,262.49,270.1,-0.013909678
1/26/1987,262.05,269.61,-0.001814143
1/27/1987,266.11,273.75,0.015355514
1/28/1987,267.75,275.4,0.006027397
1/29/1987,266.66,274.24,-0.004212055
1/30/1987,266.54,274.08,-0.000583431
2/2/1987,268.88,276.45,0.00864711
2/3/1987,268.47,275.99,-0.001663954
2/4/1987,272.06,279.64,0.013225117
2/5/1987,273.57,281.16,0.00543556
2/6/1987,272.52,280.04,-0.003983497
2/9/1987,270.73,278.16,-0.006713327
2/10/1987,267.76,275.07,-0.011108714
2/11/1987,270.2,277.54,0.008979532
2/12/1987,268.37,275.62,-0.006917922
2/13/1987,272.38,279.7,0.01480299
2/17/1987,278.05,285.49,0.020700751
2/18/1987,278.02,285.42,-0.000245192
2/19/1987,278.21,285.57,0.000525541
2/20/1987,278.16,285.48,-0.000315159
2/23/1987,275.17,282.38,-0.010858904
2/24/1987,275.7,282.88,0.001770664
2/25/1987,276.83,284,0.003959276
2/26/1987,275.85,282.96,-0.003661972
2/27/1987,277.1,284.2,0.004382245
3/2/1987,275.96,283,-0.004222379
3/3/1987,277.08,284.12,0.003957597
3/4/1987,281.5,288.62,0.015838378
3/5/1987,283.39,290.52,0.00658305
3/6/1987,283.55,290.66,0.000481895
3/9/1987,281.28,288.3,-0.008119452
3/10/1987,283.81,290.86,0.008879639
3/11/1987,283.31,290.31,-0.001890944
3/12/1987,284.23,291.22,0.00313458
3/13/1987,282.96,289.89,-0.004566994
3/16/1987,281.37,288.23,-0.00572631
3/17/1987,285.54,292.47,0.014710474
3/18/1987,285.88,292.78,0.001059938
3/19/1987,287.18,294.08,0.004440194
3/20/1987,291.2,298.17,0.01390778
3/23/1987,294.16,301.16,0.010027836
3/24/1987,294.66,301.64,0.001593837
3/25/1987,293.46,300.38,-0.004177165
3/26/1987,294.03,300.93,0.001831014
3/27/1987,289.37,296.13,-0.015950553
3/30/1987,282.63,289.2,-0.023401884
3/31/1987,285.11,291.7,0.008644537
4/1/1987,285.82,292.39,0.002365444
4/2/1987,287.07,293.63,0.004240911
4/3/1987,293.73,300.41,0.023090284
4/6/1987,295.27,301.95,0.005126327
4/7/1987,290.16,296.69,-0.017420103
4/8/1987,290.76,297.26,0.001921197
4/9/1987,286.49,292.86,-0.014801857
4/10/1987,286.16,292.49,-0.001263402
4/13/1987,279.47,285.62,-0.023487982
4/14/1987,273.19,279.16,-0.022617464
4/15/1987,278.39,284.44,0.018913885
4/16/1987,280.84,286.91,0.008683729
4/20/1987,280.07,286.09,-0.002858039
4/21/1987,286.94,293.07,0.024397917
4/22/1987,281.22,287.19,-0.020063466
4/23/1987,280.89,286.82,-0.001288346
4/24/1987,275.73,281.52,-0.018478488
4/27/1987,276.07,281.83,0.001101165
4/28/1987,276.77,282.51,0.002412802
4/29/1987,278.82,284.57,0.007291777
4/30/1987,282.57,288.36,0.01331834
5/1/1987,282.28,288.03,-0.001144403
5/4/1987,283.62,289.36,0.004617575
5/5/1987,289.52,295.34,0.020666298
5/6/1987,289.69,295.47,0.000440171
5/7/1987,288.98,294.71,-0.002572173
5/8/1987,287.71,293.37,-0.004546843
5/11/1987,285.98,291.57,-0.006135597
5/12/1987,287.71,293.3,0.005933395
5/13/1987,288.42,293.98,0.002318445
5/14/1987,288.71,294.24,0.000884414
5/15/1987,282.07,287.43,-0.023144372
5/18/1987,281.34,286.65,-0.002713704
5/19/1987,274.48,279.62,-0.024524682
5/20/1987,273.13,278.21,-0.005042558
5/21/1987,275.09,280.17,0.007045038
5/22/1987,277.08,282.16,0.00710283
5/26/1987,283.94,289.11,0.024631415
5/27/1987,283.6,288.73,-0.001314379
5/28/1987,285.63,290.76,0.00703079
5/29/1987,285.02,290.1,-0.002269913
6/1/1987,284.79,289.83,-0.000930714
6/2/1987,283.48,288.46,-0.004726909
6/3/1987,288.44,293.47,0.017368093
6/4/1987,290.06,295.09,0.005520155
6/5/1987,288.48,293.45,-0.005557626
6/8/1987,291.73,296.72,0.011143295
6/9/1987,292.32,297.28,0.001887301
6/10/1987,292.54,297.47,0.000639128
6/11/1987,293.81,298.73,0.004235721
6/12/1987,296.69,301.62,0.009674288
6/15/1987,298.22,303.14,0.005039454
6/16/1987,299.85,304.76,0.005344065
6/17/1987,299.93,304.81,0.000164064
6/18/1987,300.83,305.69,0.002887044
6/19/1987,302.13,306.97,0.004187249
6/22/1987,304.8,309.65,0.008730495
6/23/1987,303.64,308.43,-0.003939932
6/24/1987,302.13,306.86,-0.005090296
6/25/1987,304.23,308.96,0.006843512
6/26/1987,302.49,307.16,-0.005825997
6/29/1987,303.26,307.9,0.002409168
6/30/1987,299.45,304,-0.01266645
7/1/1987,298.44,302.94,-0.003486842
7/2/1987,301.12,305.63,0.008879646
7/6/1987,300.46,304.92,-0.00232307
7/7/1987,302.93,307.4,0.008133281
7/8/1987,303.84,308.29,0.00289525
7/9/1987,303.12,307.52,-0.002497648
7/10/1987,303.99,308.37,0.002764048
7/13/1987,303.29,307.63,-0.002399715
7/14/1987,306.34,310.68,0.009914508
7/15/1987,306.11,310.42,-0.000836874
7/16/1987,308.39,312.7,0.007344888
7/17/1987,310.29,314.59,0.006044132
7/20/1987,307.17,311.39,-0.01017197
7/21/1987,304.4,308.55,-0.009120396
7/22/1987,304.36,308.47,-0.000259277
7/23/1987,303.74,307.81,-0.002139592
7/24/1987,305.21,309.27,0.004743186
7/27/1987,306.61,310.65,0.00446212
7/28/1987,308.3,312.33,0.005408015
7/29/1987,311.61,315.65,0.010629783
7/30/1987,314.02,318.05,0.007603358
7/31/1987,314.65,318.66,0.001917937
8/3/1987,313.61,317.57,-0.003420574
8/4/1987,312.32,316.23,-0.004219542
8/5/1987,314.55,318.45,0.007020207
8/6/1987,318.18,322.09,0.011430366
8/7/1987,319.12,323,0.002825297
8/10/1987,324.09,328,0.015479876
8/11/1987,329.4,333.33,0.01625
8/12/1987,328.5,332.39,-0.002820028
8/13/1987,330.77,334.65,0.006799242
8/14/1987,330.16,333.99,-0.00197221
8/17/1987,330.31,334.11,0.000359292
8/18/1987,325.55,329.25,-0.014546108
8/19/1987,326.16,329.83,0.001761579
8/20/1987,331.15,334.84,0.015189643
8/21/1987,332.23,335.9,0.003165691
8/24/1987,329.73,333.33,-0.007651087
8/25/1987,333.17,336.77,0.010320103
8/26/1987,331.03,334.57,-0.006532648
8/27/1987,327.91,331.38,-0.009534627
8/28/1987,323.65,327.04,-0.013096747
8/31/1987,326.42,329.8,0.008439335
9/1/1987,320.12,323.4,-0.0194057
9/2/1987,318.45,321.68,-0.005318491
9/3/1987,317.03,320.21,-0.004569759
9/4/1987,313.59,316.7,-0.010961556
9/8/1987,310.51,313.56,-0.009914746
9/9/1987,310.9,313.92,0.001148106
9/10/1987,314.12,317.13,0.010225535
9/11/1987,318.95,321.98,0.015293413
9/14/1987,320.08,323.08,0.003416361
9/15/1987,314.82,317.74,-0.016528414
9/16/1987,312,314.86,-0.009064015
9/17/1987,312.1,314.93,0.000222321
9/18/1987,312.07,314.86,-0.000222272
9/21/1987,307.82,310.54,-0.013720384
9/22/1987,316.73,319.5,0.028852966
9/23/1987,318.44,321.19,0.005289515
9/24/1987,317.02,319.72,-0.00457673
9/25/1987,317.49,320.16,0.001376204
9/28/1987,320.54,323.2,0.009495252
9/29/1987,319.07,321.69,-0.00467203
9/30/1987,319.25,321.83,0.000435202
10/1/1987,324.74,327.33,0.017089768
10/2/1987,325.5,328.07,0.002260715
10/5/1987,325.55,328.08,3.04813E-05
10/6/1987,316.79,319.22,-0.027005608
10/7/1987,316.13,318.54,-0.002130192
10/8/1987,311.83,314.16,-0.013750235
10/9/1987,308.8,311.07,-0.009835752
10/12/1987,307.16,309.39,-0.005400714
10/13/1987,312.29,314.52,0.016581014
10/14/1987,303.09,305.23,-0.029537072
10/15/1987,296.02,298.08,-0.023424958
10/16/1987,280.78,282.7,-0.051596887
10/19/1987,223.34,224.84,-0.204669261
10/20/1987,235.28,236.83,0.05332681
10/21/1987,256.71,258.38,0.09099354
10/22/1987,246.67,248.25,-0.039205821
10/23/1987,246.67,248.22,-0.000120846
10/26/1987,226.27,227.67,-0.082789461
10/27/1987,231.78,233.19,0.024245619
10/28/1987,231.89,233.28,0.000385951
10/29/1987,243.34,244.77,0.049254115
10/30/1987,250.34,251.79,0.028679985
11/2/1987,254.32,255.75,0.015727392
11/3/1987,249.45,250.82,-0.019276637
11/4/1987,247.64,248.96,-0.007415677
11/5/1987,253.17,254.48,0.022172237
11/6/1987,249.15,250.41,-0.015993398
11/9/1987,241.99,243.17,-0.028912583
11/10/1987,237.87,239,-0.017148497
11/11/1987,240.79,241.9,0.012133891
11/12/1987,247.42,248.52,0.02736668
11/13/1987,244.59,245.64,-0.011588605
11/16/1987,245.74,246.76,0.004559518
11/17/1987,242.07,243.04,-0.015075377
11/18/1987,244.61,245.55,0.010327518
11/19/1987,239.16,240.05,-0.022398697
11/20/1987,241.14,242,0.008123308
11/23/1987,242.16,242.99,0.004090909
11/24/1987,245.59,246.39,0.013992345
11/25/1987,243.34,244.1,-0.009294208
11/27/1987,239.63,240.34,-0.015403523
11/30/1987,229.65,230.3,-0.041774153
12/1/1987,231.38,232,0.007381676
12/2/1987,232.86,233.45,0.00625
12/3/1987,224.68,225.21,-0.035296637
12/4/1987,223.42,223.92,-0.005727987
12/7/1987,228.28,228.76,0.021614862
12/8/1987,234.45,234.91,0.026884071
12/9/1987,238.46,238.89,0.016942659
12/10/1987,233.18,233.57,-0.022269664
12/11/1987,234.97,235.32,0.007492401
12/14/1987,241.86,242.19,0.029194289
12/15/1987,242.5,242.8,0.002518684
12/16/1987,247.81,248.08,0.021746293
12/17/1987,242.75,242.98,-0.020557885
12/18/1987,248.96,249.16,0.025434192
12/21/1987,249.38,249.54,0.001525124
12/22/1987,249.83,249.95,0.001643023
12/23/1987,253.07,253.16,0.012842569
12/24/1987,251.97,252.02,-0.004503081
12/28/1987,245.56,245.57,-0.025593207
12/29/1987,244.61,244.59,-0.003990715
12/30/1987,247.92,247.86,0.013369312
